  r_x        r_y      r_z       E_MG_1  E_MG_2  E_NP   E_T (eV)
  48.500     0.000    0.000     5.696   6.002   0.000  2.2045558757e-04
  48.500     0.000    0.000     5.736   6.045   0.000  2.1446732327e-04
  48.500     0.000    0.000     5.777   6.087   0.000  2.0863212330e-04
  48.500     0.000    0.000     5.817   6.130   0.000  2.0294906978e-04
  48.500     0.000    0.000     5.858   6.172   0.000  1.9741676324e-04
  48.500     0.000    0.000     5.898   6.215   0.000  1.9203352733e-04
  48.500     0.000    0.000     5.938   6.258   0.000  1.8679801774e-04
  48.500     0.000    0.000     5.979   6.300   0.000  1.8170861193e-04
  48.500     0.000    0.000     6.019   6.343   0.000  1.7676335442e-04

  49.000     0.000    0.000     2.020   2.128   0.000  7.4122816526e-04
  49.000     0.000    0.000     2.060   2.171   0.000  7.8507327001e-04
  49.000     0.000    0.000     2.101   2.214   0.000  8.2882677340e-04
  49.000     0.000    0.000     2.141   2.256   0.000  8.7226902838e-04
  49.000     0.000    0.000     2.181   2.299   0.000  9.1517975781e-04
  49.000     0.000    0.000     2.222   2.341   0.000  9.6768217444e-04
  49.000     0.000    0.000     2.262   2.384   0.000  1.0227874668e-03
  49.000     0.000    0.000     2.303   2.426   0.000  1.0764477084e-03
  49.000     0.000    0.000     2.343   2.469   0.000  1.1282276534e-03
  49.000     0.000    0.000     2.383   2.512   0.000  1.1777037997e-03
  49.000     0.000    0.000     2.424   2.554   0.000  1.2244709353e-03
  49.000     0.000    0.000     2.464   2.597   0.000  1.2681474649e-03
  49.000     0.000    0.000     2.505   2.639   0.000  1.3083817886e-03
  49.000     0.000    0.000     2.545   2.682   0.000  1.3448571617e-03
  49.000     0.000    0.000     2.585   2.724   0.000  1.3772994431e-03
  49.000     0.000    0.000     2.626   2.767   0.000  1.4054769083e-03
  49.000     0.000    0.000     2.666   2.810   0.000  1.4292062484e-03
  49.000     0.000    0.000     2.707   2.852   0.000  1.4483539002e-03
  49.000     0.000    0.000     2.747   2.895   0.000  1.4628369229e-03
  49.000     0.000    0.000     2.787   2.937   0.000  1.4726227069e-03
  49.000     0.000    0.000     2.828   2.980   0.000  1.4777264910e-03
  49.000     0.000    0.000     2.868   3.022   0.000  1.4782120240e-03
  49.000     0.000    0.000     2.909   3.065   0.000  1.4741830181e-03
  49.000     0.000    0.000     2.949   3.108   0.000  1.4657866525e-03
  49.000     0.000    0.000     2.989   3.150   0.000  1.4532005590e-03
  49.000     0.000    0.000     3.030   3.193   0.000  1.4366344304e-03
  49.000     0.000    0.000     3.070   3.235   0.000  1.4163245334e-03
  49.000     0.000    0.000     3.111   3.278   0.000  1.3925238392e-03
  49.000     0.000    0.000     3.151   3.320   0.000  1.3722684196e-03
  49.000     0.000    0.000     3.191   3.363   0.000  1.3613876985e-03
  49.000     0.000    0.000     3.232   3.406   0.000  1.3484925348e-03
  49.000     0.000    0.000     3.272   3.448   0.000  1.3336880047e-03
  49.000     0.000    0.000     3.313   3.491   0.000  1.3170893347e-03
  49.000     0.000    0.000     3.353   3.533   0.000  1.2988054547e-03
  49.000     0.000    0.000     3.393   3.576   0.000  1.2789573090e-03
  49.000     0.000    0.000     3.434   3.618   0.000  1.2576577822e-03
  49.000     0.000    0.000     3.474   3.661   0.000  1.2350252839e-03
  49.000     0.000    0.000     3.515   3.703   0.000  1.2111741796e-03
  49.000     0.000    0.000     3.555   3.746   0.000  1.1862211816e-03
  49.000     0.000    0.000     3.595   3.789   0.000  1.1602780100e-03
  49.000     0.000    0.000     3.636   3.831   0.000  1.1334577491e-03
  49.000     0.000    0.000     3.676   3.874   0.000  1.1058676007e-03
  49.000     0.000    0.000     3.717   3.916   0.000  1.0776154409e-03
  49.000     0.000    0.000     3.757   3.959   0.000  1.0488025457e-03
  49.000     0.000    0.000     3.797   4.001   0.000  1.0195302897e-03
  49.000     0.000    0.000     3.838   4.044   0.000  9.8989304453e-04
  49.000     0.000    0.000     3.878   4.087   0.000  9.5998296592e-04
  49.000     0.000    0.000     3.919   4.129   0.000  9.2989025845e-04
  49.000     0.000    0.000     3.959   4.172   0.000  8.9969921844e-04
  49.000     0.000    0.000     3.999   4.214   0.000  8.6948806098e-04
  49.000     0.000    0.000     4.040   4.257   0.000  8.3933274993e-04
  49.000     0.000    0.000     4.080   4.299   0.000  8.0930669945e-04
  49.000     0.000    0.000     4.121   4.342   0.000  7.7947707038e-04
  49.000     0.000    0.000     4.161   4.385   0.000  7.4990387899e-04
  49.000     0.000    0.000     4.201   4.427   0.000  7.2065055957e-04
  49.000     0.000    0.000     4.242   4.470   0.000  6.9176715169e-04
  49.000     0.000    0.000     4.282   4.512   0.000  6.6330701300e-04
  49.000     0.000    0.000     4.323   4.555   0.000  6.3531652789e-04
  49.000     0.000    0.000     4.363   4.597   0.000  6.0783640187e-04
  49.000     0.000    0.000     4.403   4.640   0.000  5.8090634668e-04
  49.000     0.000    0.000     4.444   4.683   0.000  5.5455960547e-04
  49.000     0.000    0.000     4.484   4.725   0.000  5.2882702596e-04
  49.000     0.000    0.000     4.525   4.768   0.000  5.0373685501e-04
  49.000     0.000    0.000     4.565   4.810   0.000  4.7931160355e-04
  49.000     0.000    0.000     4.605   4.853   0.000  4.5557270597e-04
  49.000     0.000    0.000     4.646   4.895   0.000  4.3253605920e-04
  49.000     0.000    0.000     4.686   4.938   0.000  4.1021669201e-04
  49.000     0.000    0.000     4.727   4.981   0.000  4.0058389764e-04
  49.000     0.000    0.000     4.767   5.023   0.000  3.9123880223e-04
  49.000     0.000    0.000     4.807   5.066   0.000  3.8200383528e-04
  49.000     0.000    0.000     4.848   5.108   0.000  3.7288355932e-04
  49.000     0.000    0.000     4.888   5.151   0.000  3.6388371958e-04
  49.000     0.000    0.000     4.928   5.193   0.000  3.5501122568e-04
  49.000     0.000    0.000     4.969   5.236   0.000  3.4626903157e-04
  49.000     0.000    0.000     5.009   5.279   0.000  3.3766224463e-04
  49.000     0.000    0.000     5.050   5.321   0.000  3.2919465754e-04
  49.000     0.000    0.000     5.090   5.364   0.000  3.2086952390e-04
  49.000     0.000    0.000     5.130   5.406   0.000  3.1268904485e-04
  49.000     0.000    0.000     5.171   5.449   0.000  3.0465647348e-04
  49.000     0.000    0.000     5.211   5.491   0.000  2.9677400312e-04
  49.000     0.000    0.000     5.252   5.534   0.000  2.8904337752e-04
  49.000     0.000    0.000     5.292   5.577   0.000  2.8146538416e-04
  49.000     0.000    0.000     5.332   5.619   0.000  2.7404186437e-04
  49.000     0.000    0.000     5.373   5.662   0.000  2.6677373414e-04
  49.000     0.000    0.000     5.413   5.704   0.000  2.5966153044e-04
  49.000     0.000    0.000     5.454   5.747   0.000  2.5270491183e-04
  49.000     0.000    0.000     5.494   5.789   0.000  2.4590523341e-04
  49.000     0.000    0.000     5.534   5.832   0.000  2.3926117026e-04
  49.000     0.000    0.000     5.575   5.875   0.000  2.3277255653e-04
  49.000     0.000    0.000     5.615   5.917   0.000  2.2643917723e-04
  49.000     0.000    0.000     5.656   5.960   0.000  2.2026093985e-04
  49.000     0.000    0.000     5.696   6.002   0.000  2.1423555362e-04
  49.000     0.000    0.000     5.736   6.045   0.000  2.0836336149e-04
  49.000     0.000    0.000     5.777   6.087   0.000  2.0264229642e-04
  49.000     0.000    0.000     5.817   6.130   0.000  1.9707155063e-04
  49.000     0.000    0.000     5.858   6.172   0.000  1.9164971596e-04
  49.000     0.000    0.000     5.898   6.215   0.000  1.8637496458e-04
  49.000     0.000    0.000     5.938   6.258   0.000  1.8124608423e-04
  49.000     0.000    0.000     5.979   6.300   0.000  1.7626144580e-04
  49.000     0.000    0.000     6.019   6.343   0.000  1.7141923610e-04

  49.500     0.000    0.000     2.020   2.128   0.000  7.0892802346e-04
  49.500     0.000    0.000     2.060   2.171   0.000  7.5149406230e-04
  49.500     0.000    0.000     2.101   2.214   0.000  7.9400363981e-04
  49.500     0.000    0.000     2.141   2.256   0.000  8.3624325731e-04
  49.500     0.000    0.000     2.181   2.299   0.000  8.7799746530e-04
  49.500     0.000    0.000     2.222   2.341   0.000  9.2492073320e-04
  49.500     0.000    0.000     2.262   2.384   0.000  9.7839002960e-04
  49.500     0.000    0.000     2.303   2.426   0.000  1.0305195164e-03
  49.500     0.000    0.000     2.343   2.469   0.000  1.0808873610e-03
  49.500     0.000    0.000     2.383   2.512   0.000  1.1290812802e-03
  49.500     0.000    0.000     2.424   2.554   0.000  1.1747065014e-03
  49.500     0.000    0.000     2.464   2.597   0.000  1.2173899499e-03
  49.500     0.000    0.000     2.505   2.639   0.000  1.2567889253e-03
  49.500     0.000    0.000     2.545   2.682   0.000  1.2925928491e-03
  49.500     0.000    0.000     2.585   2.724   0.000  1.3245298111e-03
  49.500     0.000    0.000     2.626   2.767   0.000  1.3523728512e-03
  49.500     0.000    0.000     2.666   2.810   0.000  1.3759387586e-03
  49.500     0.000    0.000     2.707   2.852   0.000  1.3950930304e-03
  49.500     0.000    0.000     2.747   2.895   0.000  1.4097500776e-03
  49.500     0.000    0.000     2.787   2.937   0.000  1.4198730347e-03
  49.500     0.000    0.000     2.828   2.980   0.000  1.4254715167e-03
  49.500     0.000    0.000     2.868   3.022   0.000  1.4266010946e-03
  49.500     0.000    0.000     2.909   3.065   0.000  1.4233606666e-03
  49.500     0.000    0.000     2.949   3.108   0.000  1.4158849363e-03
  49.500     0.000    0.000     2.989   3.150   0.000  1.4043429151e-03
  49.500     0.000    0.000     3.030   3.193   0.000  1.3889338086e-03
  49.500     0.000    0.000     3.070   3.235   0.000  1.3698816877e-03
  49.500     0.000    0.000     3.111   3.278   0.000  1.3474321964e-03
  49.500     0.000    0.000     3.151   3.320   0.000  1.3289760838e-03
  49.500     0.000    0.000     3.191   3.363   0.000  1.3186995362e-03
  49.500     0.000    0.000     3.232   3.406   0.000  1.3064521137e-03
  49.500     0.000    0.000     3.272   3.448   0.000  1.2923370541e-03
  49.500     0.000    0.000     3.313   3.491   0.000  1.2764657375e-03
  49.500     0.000    0.000     3.353   3.533   0.000  1.2589455110e-03
  49.500     0.000    0.000     3.393   3.576   0.000  1.2398885758e-03
  49.500     0.000    0.000     3.434   3.618   0.000  1.2194095481e-03
  49.500     0.000    0.000     3.474   3.661   0.000  1.1976218770e-03
  49.500     0.000    0.000     3.515   3.703   0.000  1.1746365237e-03
  49.500     0.000    0.000     3.555   3.746   0.000  1.1505672957e-03
  49.500     0.000    0.000     3.595   3.789   0.000  1.1255245041e-03
  49.500     0.000    0.000     3.636   3.831   0.000  1.0996148097e-03
  49.500     0.000    0.000     3.676   3.874   0.000  1.0729444579e-03
  49.500     0.000    0.000     3.717   3.916   0.000  1.0456185935e-03
  49.500     0.000    0.000     3.757   3.959   0.000  1.0177359749e-03
  49.500     0.000    0.000     3.797   4.001   0.000  9.8939566101e-04
  49.500     0.000    0.000     3.838   4.044   0.000  9.6068962412e-04
  49.500     0.000    0.000     3.878   4.087   0.000  9.3170982880e-04
  49.500     0.000    0.000     3.919   4.129   0.000  9.0254081151e-04
  49.500     0.000    0.000     3.959   4.172   0.000  8.7326671025e-04
  49.500     0.000    0.000     3.999   4.214   0.000  8.4396423817e-04
  49.500     0.000    0.000     4.040   4.257   0.000  8.1470766245e-04
  49.500     0.000    0.000     4.080   4.299   0.000  7.8556886014e-04
  49.500     0.000    0.000     4.121   4.342   0.000  7.5661375932e-04
  49.500     0.000    0.000     4.161   4.385   0.000  7.2790255041e-04
  49.500     0.000    0.000     4.201   4.427   0.000  6.9949306939e-04
  49.500     0.000    0.000     4.242   4.470   0.000  6.7144030038e-04
  49.500     0.000    0.000     4.282   4.512   0.000  6.4379235889e-04
  49.500     0.000    0.000     4.323   4.555   0.000  6.1659612225e-04
  49.500     0.000    0.000     4.363   4.597   0.000  5.8989185582e-04
  49.500     0.000    0.000     4.403   4.640   0.000  5.6371851443e-04
  49.500     0.000    0.000     4.444   4.683   0.000  5.3810895218e-04
  49.500     0.000    0.000     4.484   4.725   0.000  5.1309352003e-04
  49.500     0.000    0.000     4.525   4.768   0.000  4.8870014927e-04
  49.500     0.000    0.000     4.565   4.810   0.000  4.6495213526e-04
  49.500     0.000    0.000     4.605   4.853   0.000  4.4186755238e-04
  49.500     0.000    0.000     4.646   4.895   0.000  4.1946642796e-04
  49.500     0.000    0.000     4.686   4.938   0.000  4.0093441421e-04
  49.500     0.000    0.000     4.727   4.981   0.000  3.9162737811e-04
  49.500     0.000    0.000     4.767   5.023   0.000  3.8242324080e-04
  49.500     0.000    0.000     4.807   5.066   0.000  3.7332700878e-04
  49.500     0.000    0.000     4.848   5.108   0.000  3.6434574285e-04
  49.500     0.000    0.000     4.888   5.151   0.000  3.5548510227e-04
  49.500     0.000    0.000     4.928   5.193   0.000  3.4675013050e-04
  49.500     0.000    0.000     4.969   5.236   0.000  3.3814477538e-04
  49.500     0.000    0.000     5.009   5.279   0.000  3.2967386846e-04
  49.500     0.000    0.000     5.050   5.321   0.000  3.2134114514e-04
  49.500     0.000    0.000     5.090   5.364   0.000  3.1314980690e-04
  49.500     0.000    0.000     5.130   5.406   0.000  3.0510205538e-04
  49.500     0.000    0.000     5.171   5.449   0.000  2.9720099712e-04
  49.500     0.000    0.000     5.211   5.491   0.000  2.8944878120e-04
  49.500     0.000    0.000     5.252   5.534   0.000  2.8184711162e-04
  49.500     0.000    0.000     5.292   5.577   0.000  2.7439670531e-04
  49.500     0.000    0.000     5.332   5.619   0.000  2.6710000874e-04
  49.500     0.000    0.000     5.373   5.662   0.000  2.5995656276e-04
  49.500     0.000    0.000     5.413   5.704   0.000  2.5296702413e-04
  49.500     0.000    0.000     5.454   5.747   0.000  2.4613269339e-04
  49.500     0.000    0.000     5.494   5.789   0.000  2.3945261537e-04
  49.500     0.000    0.000     5.534   5.832   0.000  2.3292710098e-04
  49.500     0.000    0.000     5.575   5.875   0.000  2.2655530446e-04
  49.500     0.000    0.000     5.615   5.917   0.000  2.2033770655e-04
  49.500     0.000    0.000     5.656   5.960   0.000  2.1427254846e-04
  49.500     0.000    0.000     5.696   6.002   0.000  2.0835940677e-04
  49.500     0.000    0.000     5.736   6.045   0.000  2.0259686244e-04
  49.500     0.000    0.000     5.777   6.087   0.000  1.9698452998e-04
  49.500     0.000    0.000     5.817   6.130   0.000  1.9152036050e-04
  49.500     0.000    0.000     5.858   6.172   0.000  1.8620301408e-04
  49.500     0.000    0.000     5.898   6.215   0.000  1.8103161645e-04
  49.500     0.000    0.000     5.938   6.258   0.000  1.7600397600e-04
  49.500     0.000    0.000     5.979   6.300   0.000  1.7111869844e-04
  49.500     0.000    0.000     6.019   6.343   0.000  1.6637391064e-04

  50.000     0.000    0.000     2.020   2.128   0.000  6.7897967131e-04
  50.000     0.000    0.000     2.060   2.171   0.000  7.2032980411e-04
  50.000     0.000    0.000     2.101   2.214   0.000  7.6165424141e-04
  50.000     0.000    0.000     2.141   2.256   0.000  8.0274543102e-04
  50.000     0.000    0.000     2.181   2.299   0.000  8.4339470904e-04
  50.000     0.000    0.000     2.222   2.341   0.000  8.8511657691e-04
  50.000     0.000    0.000     2.262   2.384   0.000  9.3702257362e-04
  50.000     0.000    0.000     2.303   2.426   0.000  9.8768661198e-04
  50.000     0.000    0.000     2.343   2.469   0.000  1.0366985972e-03
  50.000     0.000    0.000     2.383   2.512   0.000  1.0836574036e-03
  50.000     0.000    0.000     2.424   2.554   0.000  1.1281783894e-03
  50.000     0.000    0.000     2.464   2.597   0.000  1.1698974155e-03
  50.000     0.000    0.000     2.505   2.639   0.000  1.2084791885e-03
  50.000     0.000    0.000     2.545   2.682   0.000  1.2436185603e-03
  50.000     0.000    0.000     2.585   2.724   0.000  1.2750500209e-03
  50.000     0.000    0.000     2.626   2.767   0.000  1.3025465139e-03
  50.000     0.000    0.000     2.666   2.810   0.000  1.3259280823e-03
  50.000     0.000    0.000     2.707   2.852   0.000  1.3450588431e-03
  50.000     0.000    0.000     2.747   2.895   0.000  1.3598509494e-03
  50.000     0.000    0.000     2.787   2.937   0.000  1.3702628101e-03
  50.000     0.000    0.000     2.828   2.980   0.000  1.3763016964e-03
  50.000     0.000    0.000     2.868   3.022   0.000  1.3780139381e-03
  50.000     0.000    0.000     2.909   3.065   0.000  1.3754917193e-03
  50.000     0.000    0.000     2.949   3.108   0.000  1.3688602716e-03
  50.000     0.000    0.000     2.989   3.150   0.000  1.3582815375e-03
